0.02,0.99,0.29,0.03,0.01,0.01,979.90,393197938
0.02,0.99,0.29,0.03,0.01,0.01,979.92,393334945
0.02,0.99,0.29,0.03,0.01,0.01,979.90,393471940
0.02,0.99,0.29,0.03,0.01,0.01,979.89,393609946
0.02,0.98,0.29,0.03,0.01,0.01,979.91,393746942
0.02,0.99,0.28,0.03,0.01,0.01,979.92,393883942
0.02,0.98,0.28,0.03,0.01,0.01,979.89,394020950
0.02,0.99,0.29,0.03,0.01,0.01,979.93,394157950
0.02,0.98,0.28,0.03,0.01,0.01,979.90,394295938
0.02,0.99,0.28,0.03,0.01,0.01,979.89,394432942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,394569942
0.02,0.99,0.28,0.03,0.01,0.01,979.91,394706942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,394843942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,394981942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,395118942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,395255942
0.02,0.98,0.29,0.03,0.01,0.01,979.89,395392942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,395529938
0.02,0.98,0.29,0.03,0.01,0.01,979.91,395667942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,395804942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,395941942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,396078938
0.02,0.99,0.29,0.03,0.01,0.01,979.88,396215942
0.02,0.99,0.28,0.03,0.01,0.01,979.93,396353942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,396490938
0.02,0.99,0.29,0.03,0.01,0.01,979.92,396627942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,396764942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,396901942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,397039948
0.02,0.99,0.29,0.03,0.01,0.01,979.91,397176942
0.02,0.98,0.29,0.03,0.01,0.01,979.90,397313938
0.02,0.99,0.28,0.03,0.01,0.01,979.91,397450942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,397587941
0.02,0.99,0.28,0.03,0.01,0.01,979.90,397725946
0.02,0.99,0.29,0.03,0.01,0.01,979.90,397862946
0.02,0.99,0.29,0.03,0.01,0.01,979.90,397999938
0.02,0.99,0.29,0.03,0.01,0.01,979.90,398136938
0.02,0.99,0.29,0.03,0.01,0.01,979.90,398273940
0.02,0.98,0.29,0.03,0.01,0.01,979.91,398411942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,398548942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,398685942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,398822942
0.02,0.99,0.29,0.03,0.01,0.01,979.95,398959942
0.02,0.99,0.29,0.03,0.01,0.01,979.95,399097942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,399234942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,399371942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,399508938
0.02,0.99,0.29,0.03,0.01,0.01,979.93,399645942
0.02,0.99,0.28,0.03,0.01,0.01,979.91,399783942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,399920944
0.02,0.99,0.29,0.03,0.01,0.01,979.92,400057942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,400194942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,400331944
0.02,0.99,0.29,0.03,0.01,0.01,979.92,400469944
0.02,0.98,0.29,0.03,0.01,0.01,979.92,400606942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,400743949
0.02,0.99,0.29,0.03,0.01,0.01,979.90,400880939
0.02,0.99,0.29,0.03,0.01,0.01,979.91,401017943
0.02,0.99,0.29,0.03,0.01,0.01,979.92,401155942
0.02,0.98,0.29,0.03,0.01,0.01,979.92,401292949
0.02,0.99,0.29,0.03,0.01,0.01,979.90,401429946
0.02,0.99,0.29,0.03,0.01,0.01,979.90,401566945
0.02,0.99,0.29,0.03,0.01,0.01,979.96,401703942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,401841942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,401978943
0.02,0.99,0.28,0.03,0.01,0.01,979.93,402115942
0.02,0.99,0.28,0.03,0.01,0.01,979.85,402252942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,402389943
0.02,0.99,0.29,0.03,0.01,0.01,979.91,402527943
0.02,0.99,0.29,0.03,0.01,0.01,979.91,402664942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,402801942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,402938944
0.02,0.99,0.29,0.03,0.01,0.01,979.90,403075938
0.02,0.98,0.29,0.03,0.01,0.01,979.92,403213942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,403350938
0.02,0.99,0.28,0.03,0.01,0.01,979.89,403487943
0.02,0.99,0.29,0.03,0.01,0.01,979.89,403624942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,403761942
0.02,0.99,0.28,0.03,0.01,0.01,979.90,403899938
0.02,0.98,0.29,0.03,0.01,0.01,979.92,404036942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,404173938
0.02,0.99,0.29,0.03,0.01,0.01,979.91,404310942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,404447942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,404585945
0.02,0.98,0.29,0.03,0.01,0.01,979.90,404722938
0.02,0.99,0.29,0.03,0.01,0.01,979.95,404859943
0.02,0.98,0.29,0.03,0.01,0.01,979.90,404996945
0.02,0.99,0.29,0.03,0.01,0.01,979.91,405133949
0.02,0.99,0.28,0.03,0.01,0.01,979.90,405271938
0.02,0.99,0.29,0.03,0.01,0.01,979.91,405408942
0.02,0.98,0.29,0.03,0.01,0.01,979.93,405545942
0.02,0.99,0.28,0.03,0.01,0.01,979.88,405682942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,405819938
0.02,0.99,0.29,0.03,0.01,0.01,979.90,405957938
0.02,0.99,0.29,0.03,0.01,0.01,979.89,406094942
0.02,0.99,0.29,0.03,0.01,0.01,979.95,406231942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,406368938
0.02,0.99,0.29,0.03,0.01,0.01,979.90,406505938
0.02,0.99,0.29,0.03,0.01,0.01,979.89,406643942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,406780942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,406917938
0.02,0.99,0.29,0.03,0.01,0.01,979.95,407054942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,407191942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,407329942
0.02,0.99,0.29,0.03,0.01,0.01,979.95,407466942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,407603942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,407740942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,407877938
0.02,0.99,0.29,0.03,0.01,0.01,979.92,408015942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,408152944
0.02,0.99,0.29,0.03,0.01,0.01,979.93,408289949
0.02,0.99,0.28,0.03,0.01,0.01,979.92,408426942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,408563942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,408701949
0.02,0.99,0.29,0.03,0.01,0.01,979.90,408838946
0.02,0.99,0.29,0.03,0.01,0.01,979.90,408975938
0.02,0.99,0.29,0.03,0.01,0.01,979.88,409112942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,409249942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,409387942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,409524942
0.02,0.99,0.29,0.03,0.01,0.01,979.96,409661942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,409798942
0.02,0.99,0.28,0.03,0.01,0.01,979.90,409935938
0.02,0.99,0.29,0.03,0.01,0.01,979.87,410073942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,410210938
0.02,0.99,0.28,0.03,0.01,0.01,979.90,410347938
0.02,0.99,0.29,0.03,0.01,0.01,979.88,410484942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,410621943
0.02,0.98,0.29,0.03,0.01,0.01,979.92,410759943
0.02,0.99,0.29,0.03,0.01,0.01,979.87,410896942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,411033938
0.02,0.99,0.29,0.03,0.01,0.01,979.88,411170943
0.02,0.98,0.29,0.03,0.01,0.01,979.90,411307938
0.02,0.98,0.29,0.03,0.01,0.01,979.86,411445942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,411582942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,411719942
0.02,0.99,0.28,0.03,0.01,0.01,979.89,411856942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,411993949
0.02,0.99,0.29,0.03,0.01,0.01,979.87,412131942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,412268938
0.02,0.98,0.29,0.03,0.01,0.01,979.88,412405949
0.02,0.99,0.29,0.03,0.01,0.01,979.89,412542950
0.02,0.99,0.29,0.03,0.01,0.01,979.91,412679942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,412817938
0.02,0.98,0.29,0.03,0.01,0.01,979.86,412954942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,413091938
0.02,0.99,0.29,0.03,0.01,0.01,979.86,413228942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,413365942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,413503942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,413640942
0.02,0.99,0.28,0.03,0.01,0.01,979.91,413777942
0.02,0.99,0.29,0.03,0.01,0.01,979.93,413914942
0.02,0.99,0.29,0.03,0.01,0.01,979.84,414051942
0.02,0.98,0.29,0.03,0.01,0.01,979.87,414189942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,414326938
0.02,0.99,0.29,0.03,0.01,0.01,979.89,414463942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,414600945
0.02,0.99,0.29,0.03,0.01,0.01,979.91,414737942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,414875942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,415012942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,415149938
0.02,0.99,0.29,0.03,0.01,0.01,979.87,415286942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,415423946
0.02,0.99,0.29,0.03,0.01,0.01,979.89,415561942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,415698942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,415835943
0.02,0.99,0.29,0.03,0.01,0.01,979.93,415972942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,416109946
0.02,0.99,0.29,0.03,0.01,0.01,979.88,416247950
0.02,0.99,0.29,0.03,0.01,0.01,979.90,416384938
0.02,0.99,0.29,0.03,0.01,0.01,979.92,416521942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,416658942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,416795938
0.02,0.99,0.29,0.03,0.01,0.01,979.88,416933942
0.02,0.99,0.28,0.03,0.01,0.01,979.93,417070942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,417207942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,417344942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,417481942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,417619938
0.02,0.99,0.28,0.03,0.01,0.01,979.93,417756942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,417893942
0.02,0.98,0.28,0.03,0.01,0.01,979.91,418030942
0.02,0.98,0.29,0.03,0.01,0.01,979.93,418167942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,418305942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,418442942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,418579942
0.02,0.99,0.29,0.02,0.01,0.01,979.85,418716942
0.02,0.99,0.28,0.03,0.01,0.01,979.87,418853942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,418991942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,419128948
0.02,0.99,0.29,0.03,0.01,0.01,979.89,419265942
0.02,0.99,0.28,0.03,0.01,0.01,979.91,419402945
0.02,0.98,0.29,0.03,0.01,0.01,979.89,419539942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,419677946
0.02,0.99,0.28,0.03,0.01,0.01,979.86,419814950
0.02,0.99,0.29,0.03,0.01,0.01,979.87,419951949
0.02,0.99,0.29,0.03,0.01,0.01,979.88,420088942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,420225942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,420363942
0.02,0.99,0.28,0.03,0.01,0.01,979.89,420500942
0.02,0.98,0.29,0.03,0.01,0.01,979.86,420637942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,420774938
0.02,0.99,0.28,0.03,0.01,0.01,979.88,420911942
0.02,0.98,0.29,0.03,0.01,0.01,979.87,421049942
0.02,0.99,0.29,0.03,0.01,0.01,979.85,421186942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,421323942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,421460942
0.02,0.99,0.29,0.03,0.01,0.01,979.85,421597942
0.02,0.99,0.28,0.03,0.01,0.01,979.87,421735942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,421872942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,422009942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,422146942
0.02,0.99,0.28,0.03,0.01,0.01,979.86,422283942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,422421942
0.02,0.98,0.29,0.03,0.01,0.01,979.85,422558942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,422695942
0.02,0.99,0.28,0.03,0.01,0.01,979.86,422832949
0.02,0.99,0.29,0.03,0.01,0.01,979.85,422969942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,423107942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,423244938
0.02,0.99,0.29,0.03,0.01,0.01,979.89,423381949
0.02,0.99,0.29,0.03,0.01,0.01,979.89,423518949
0.02,0.99,0.29,0.03,0.01,0.01,979.88,423655950
0.02,0.99,0.29,0.03,0.01,0.01,979.89,423793942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,423930942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,424067942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,424204942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,424341942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,424479942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,424616942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,424753942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,424890942
0.02,0.99,0.28,0.03,0.01,0.01,979.90,425027938
0.02,0.99,0.29,0.03,0.01,0.01,979.90,425165938
0.02,0.99,0.28,0.03,0.01,0.01,979.90,425302938
0.02,0.99,0.29,0.03,0.01,0.01,979.91,425439942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,425576942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,425713942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,425851942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,425988942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,426125942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,426262942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,426399942
0.02,0.98,0.29,0.03,0.01,0.01,979.90,426537938
0.02,0.99,0.28,0.03,0.01,0.01,979.93,426674945
0.02,0.99,0.29,0.03,0.01,0.01,979.91,426811943
0.02,0.99,0.29,0.03,0.01,0.01,979.90,426948938
0.02,0.99,0.29,0.03,0.01,0.01,979.91,427085949
0.02,0.99,0.29,0.03,0.01,0.01,979.91,427223949
0.02,0.99,0.29,0.03,0.01,0.01,979.89,427360942
0.02,0.99,0.29,0.03,0.01,0.01,979.84,427497942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,427634938
0.02,0.99,0.28,0.03,0.01,0.01,979.88,427771942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,427909942
0.02,0.99,0.28,0.03,0.01,0.01,979.91,428046942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,428183942
0.02,0.99,0.28,0.03,0.01,0.01,979.89,428320942
0.02,0.98,0.29,0.03,0.01,0.01,979.92,428457942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,428595938
0.02,0.99,0.29,0.03,0.01,0.01,979.91,428732942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,428869938
0.02,0.99,0.29,0.03,0.01,0.01,979.87,429006942
0.02,0.99,0.28,0.03,0.01,0.01,979.89,429143942
0.02,0.99,0.29,0.03,0.01,0.01,979.92,429281942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,429418938
0.02,0.98,0.29,0.03,0.01,0.01,979.91,429555942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,429692942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,429829942
0.02,0.99,0.29,0.03,0.01,0.01,979.85,429967942
0.02,0.98,0.29,0.03,0.01,0.01,979.88,430104942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,430241938
0.02,0.99,0.28,0.03,0.01,0.01,979.87,430378949
0.02,0.99,0.29,0.03,0.01,0.01,979.86,430515943
0.02,0.99,0.29,0.03,0.01,0.01,979.86,430653942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,430790949
0.02,0.99,0.29,0.03,0.01,0.01,979.91,430927951
0.02,0.99,0.29,0.03,0.01,0.01,979.88,431064942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,431201942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,431339942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,431476942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,431613942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,431750942
0.02,0.99,0.29,0.03,0.01,0.01,979.91,431887942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,432025938
0.02,0.99,0.29,0.03,0.01,0.01,979.87,432162942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,432299942
0.02,0.99,0.29,0.03,0.01,0.01,979.88,432436942
0.02,0.99,0.29,0.03,0.01,0.01,979.85,432573942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,432711942
0.02,0.99,0.29,0.03,0.01,0.01,979.84,432848942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,432985942
0.02,0.99,0.29,0.03,0.01,0.01,979.90,433122938
0.02,0.99,0.28,0.03,0.01,0.01,979.87,433259942
0.02,0.98,0.29,0.03,0.01,0.01,979.86,433397942
0.02,0.99,0.29,0.03,0.01,0.01,979.89,433534942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,433671942
0.02,0.99,0.29,0.03,0.01,0.01,979.86,433808942
0.02,0.99,0.28,0.03,0.01,0.01,979.85,433945942
0.02,0.99,0.29,0.03,0.01,0.01,979.87,434083949
0.02,0.98,0.29,0.03,0.01,0.01,979.87,434220943
0.02,0.99,0.29,0.03,0.01,0.01,979.88,434357942
0.02,0.99,0.28,0.03,0.01,0.01,979.90,434494945
0.02,0.99,0.29,0.03,0.01,0.01,979.88,434631950
0.02,0.99,0.29,0.03,0.01,0.01,979.88,434769942
